date,product_id,quantity,netprice,price,discount,discountapplied,season,campaign_intensity
2022-05-07,4A0100000002,31,10530.1,17469.94,6460.27,1,2,0.369793485
2022-05-08,4A0100000002,22,7977.3,11749.78,3493.05,1,2,0.297286417
2022-05-09,4A0100000002,38,15121.63,21822.06,6349.61,1,2,0.290972071
2022-05-10,4A0100000002,17,6504.61,9279.84,2569.97,1,2,0.276941197
2022-05-11,4A0100000002,20,7409.51,11039.8,3361.41,1,2,0.304481059
2022-05-12,4A0100000002,34,12029.93,18699.66,6256.73,1,2,0.334590575
2022-05-13,4A0100000002,42,11682.57,16705.9,4657.22,1,2,0.278776959
2022-05-14,4A0100000002,53,15616.78,22377.46,6259.92,1,2,0.279742205
2022-05-15,4A0100000002,46,13557.38,19329.54,5344.62,1,2,0.276500113
2022-05-16,4A0100000002,30,11174.09,16179.24,4704.79,1,2,0.29079178
2022-05-17,4A0100000002,23,8222.04,11249.77,2803.48,1,2,0.249203317
2022-05-18,4A0100000002,13,4918.1,7149.87,2066.47,1,2,0.289022038
2022-05-19,4A0100000002,24,8447.48,13319.76,4511.39,1,2,0.338699046
2022-05-20,4A0100000002,9,2858.61,4949.91,1938.68,1,2,0.391659646
2022-05-21,4A0100000002,26,9971.8,14299.74,4007.38,1,2,0.280241459
2022-05-22,4a0100000002,19,6522.88,10489.81,3673.09,1,2,0.350157915
2022-05-23,4A0100000002,275,93810.35,97069.83,3025.21,1,2,0.031165296
2022-05-24,4A0100000002,15,5291.65,8249.85,2739.09,1,2,0.332016946
2022-05-25,4A0100000002,12,3849.34,6599.88,2546.8,1,2,0.385885804
2022-05-26,4A0100000002,18,6418.63,9899.82,3234.46,1,2,0.326719072
2022-05-27,4A0100000002,7,3010.83,4336.45,1227.44,1,2,0.283051805
2022-05-28,4A0100000002,13,4863.12,7189.87,2154.42,1,2,0.299646586
2022-05-29,4A0100000002,11,4292.85,6049.89,1626.9,1,2,0.26891398
2022-05-30,4A0100000002,8,2616.72,4399.92,1651.11,1,2,0.375259096
2022-05-31,4A0100000002,6,1908.12,2939.94,955.39,1,2,0.324969217
2022-06-01,4A0100000002,18,7637.34,10874.86,3074.55,1,3,0.282720881
2022-06-02,4A0100000002,7,2664.93,3889.93,1134.27,1,3,0.291591365
2022-06-03,4A0100000002,19,6697.75,10199.81,3253.73,1,3,0.318999079
2022-06-04,4A0100000002,12,4468.13,6599.88,1973.85,1,3,0.29907362
2022-06-05,4A0100000002,18,6538.8,9899.82,3112.08,1,3,0.314357231
2022-06-06,4A0100000002,15,6187.51,9479.98,3099.53,1,3,0.326955331
2022-06-07,4A0100000002,9,3524.64,4949.91,1319.7,1,3,0.266610908
2022-06-08,4A0100000002,6,2549.94,3299.94,694.45,1,3,0.21044322
2022-06-09,4A0100000002,13,4899.87,7189.87,2120.38,1,3,0.294912147
2022-06-10,4A0100000002,17,7079.83,9129.83,1898.16,1,3,0.207907486
2022-06-11,4A0100000002,16,5918.11,8673.43,2551.24,1,3,0.2941443
2022-06-12,4A0100000002,15,5241.44,8249.85,2787.74,1,3,0.337914023
2022-06-13,4A0100000002,27,10284.81,13029.81,2559.46,1,3,0.196431107
2022-06-14,4A0100000002,18,6410.8,9449.82,2813.92,1,3,0.297774984
2022-06-15,4A0100000002,8,2634.92,4249.92,1495.38,1,3,0.351860741
2022-06-16,4A0100000002,10,3310.5,5139.9,1693.9,1,3,0.329558941
2022-06-17,4A0100000002,13,4579.87,6999.87,2240.76,1,3,0.320114516
2022-06-18,4A0100000002,21,8037.8,11669.79,3362.97,1,3,0.288177422
2022-06-19,4A0100000002,26,8879.56,14299.74,5018.7,1,3,0.350964423
2022-06-20,4A0100000002,11,4244.89,5749.89,1393.53,1,3,0.24235768
2022-06-21,4A0100000002,9,3008.03,4278.03,1175.92,1,3,0.274874183
2022-06-22,4A0100000002,16,6003.21,8039.88,1890.26,1,3,0.235110474
2022-06-23,4A0100000002,11,4314.89,5899.89,1467.61,1,3,0.248752095
2022-06-24,4A0100000002,8,3953.17,5449.92,1385.88,1,3,0.254293641
2022-06-25,4A0100000002,157,63917.22,118080.25,52274.78,1,3,0.442705533
2022-06-26,4A0100000002,7,3333.27,5249.93,1774.67,1,3,0.338036888
2022-06-27,4A0100000002,20,9059.81,13949.8,4607.77,1,3,0.330310829
2022-06-28,4A0100000002,17,7292.55,11949.83,4312.29,1,3,0.360866222
2022-06-29,4A0100000002,8,3091.84,4460.61,1267.37,1,3,0.284124817
2022-06-30,4A0100000002,16,8758.69,11554.32,2639.33,1,3,0.228427982
2022-07-01,4A0100000002,16,7785.12,12079.84,3976.59,1,3,0.329192274
2022-07-02,4A0100000002,15,8169.85,10709.85,2365.19,1,3,0.220842495
2022-07-03,4A0100000002,11,6690.79,8249.89,1451.7,1,3,0.175965983
2022-07-04,4A0100000002,3,1444.97,2099.97,606.48,1,3,0.288804126
2022-07-05,4A0100000002,6,3234.64,4499.94,1180.27,1,3,0.262285719
2022-07-06,4A0100000002,12,5455.27,8699.88,3004.26,1,3,0.345322004
2022-07-07,4A0100000002,22,10127.99,15253.78,4750.54,1,3,0.311433625
2022-07-08,4A0100000002,36,20110.73,27039.64,6415.66,1,3,0.237268691
2022-07-09,4A0100000002,8,4014.64,5999.92,1838.21,1,3,0.306372418
2022-07-10,4A0100000002,21,10133.55,15749.79,5200.22,1,3,0.330177101
2022-07-11,4A0100000002,27,15114.46,20249.73,4754.88,1,3,0.23481202
2022-07-12,4a0100000002,18,8495.43,13539.82,4670.73,1,3,0.344962488
2022-07-13,4A0100000002,41,21710.85,29409.61,7128.46,1,3,0.242385397
2022-07-14,4A0100000002,41,19360.18,29212.95,9122.97,1,3,0.31229198
2022-07-15,4A0100000002,24,12380.37,17699.76,4925.37,1,3,0.278273265
2022-07-16,4A0100000002,32,16899.33,23849.68,6435.53,1,3,0.269837163
2022-07-17,4A0100000002,23,12529.01,17249.77,4371.09,1,3,0.2533999
2022-07-18,4A0100000002,22,10703.78,15719.78,4644.44,1,3,0.295451972
2022-07-19,4A0100000002,44,24149.73,32729.57,7944.86,1,3,0.242742572
2022-07-20,4A0100000002,27,15179.89,20249.73,4694.29,1,3,0.231819881
2022-07-21,4A0100000002,39,19744.8,27598.82,7272.25,1,3,0.263498584
2022-07-22,4A0100000002,44,23239.04,32699.56,8773.09,1,3,0.268293824
2022-07-23,4A0100000002,44,22258.58,32779.56,9741.66,1,3,0.297187028
2022-07-24,4A0100000002,25,10973.22,19461.27,7905.15,1,3,0.406199082
2022-07-25,4A0100000002,27,13464.49,19979.74,6032.61,1,3,0.301936362
2022-07-26,4A0100000002,50,25412.3,37296.43,11056.86,1,3,0.296458937
2022-07-27,4A0100000002,31,15895.7,23574.68,7136.5,1,3,0.302718849
2022-07-28,4A0100000002,199,81040.43,87372.71,5863.21,1,3,0.067105736
2022-07-29,4A0100000002,107,46078.52,54476.64,7776.03,1,3,0.142740632
2022-07-30,4A0100000002,40,19501.3,29819.6,9554,1,3,0.320393298
2022-07-31,4A0100000002,43,23180.78,32099.57,8258.11,1,3,0.25726544
2022-08-01,4A0100000002,37,18660.86,26159.64,6968.08,1,3,0.26636758
2022-08-02,4A0100000002,37,19362.26,27749.63,7783.86,1,3,0.2805032
2022-08-03,4A0100000002,46,22249.36,34392.89,11313,1,3,0.328934265
2022-08-04,4A0100000002,36,18762.08,25673.66,6399.63,1,3,0.249268316
2022-08-05,4A0100000002,32,15608.08,23849.68,7631.08,1,3,0.319965719
2022-08-06,4A0100000002,28,13824.74,21039.72,6680.55,1,3,0.317520861
2022-08-07,4A0100000002,42,22689.6,31910.04,8537.45,1,3,0.267547455
2022-08-08,4A0100000002,34,18225.07,24959.66,6266.83,1,3,0.25107834
2022-08-09,4A0100000002,32,17655.21,23999.68,5874.53,1,3,0.244775347
2022-08-10,4A0100000002,33,17368.66,24379.67,6491.67,1,3,0.266273908
2022-08-11,4A0100000002,34,17221.13,25499.66,7667.11,1,3,0.300674989
2022-08-12,4A0100000002,30,16822.73,22449.7,5212.08,1,3,0.232167022
2022-08-13,4A0100000002,39,18944.01,28699.61,9032.91,1,3,0.314739817
2022-08-14,4A0100000002,36,17971.36,26839.64,8211.33,1,3,0.305940393
2022-08-15,4A0100000002,31,16525.89,22949.69,5947.99,1,3,0.259175178
2022-08-16,4A0100000002,29,16226.16,22084.4,5468.52,1,3,0.247619134
2022-08-17,4A0100000002,25,14013.15,18749.75,4385.73,1,3,0.233908719
2022-08-18,4A0100000002,30,16593.82,22499.7,5468.41,1,3,0.243043685
2022-08-19,4A0100000002,33,18795,24649.67,5421,1,3,0.219921808
2022-08-20,4A0100000002,47,24953.23,35369.53,9644.74,1,3,0.272684992
2022-08-21,4A0100000002,37,20206.28,27789.63,7021.89,1,3,0.252680226
2022-08-22,4A0100000002,41,22369.04,29919.61,6991.29,1,3,0.233669155
2022-08-23,4A0100000002,27,15683.31,19545.92,3576.5,1,3,0.182979363
2022-08-24,4A0100000002,25,14378.43,18449.75,3778.64,1,3,0.204807111
2022-08-25,4A0100000002,24,13245.35,17739.76,4161.5,1,3,0.234586037
2022-08-26,4A0100000002,24,13686.54,17665.84,3684.54,1,3,0.208568627
2022-08-27,4A0100000002,27,14190.65,19949.73,5332.51,1,3,0.267297352
2022-08-28,4A0100000002,35,18107.78,26249.65,7538.76,1,3,0.287194686
2022-08-29,4A0100000002,24,11968.27,17849.76,5445.82,1,3,0.305092057
2022-08-30,4A0100000002,21,11260.72,15789.79,4193.59,1,3,0.265588713
2022-08-31,4A0100000002,25,12001.43,18082.87,5630.97,1,3,0.311398025
2022-09-01,4A0100000002,31,17511.99,23099.69,5173.79,1,4,0.223976599
2022-09-02,4A0100000002,22,12314.61,16329.78,3717.73,1,4,0.227665651
2022-09-03,4a0100000002,26,14152.02,19499.74,4951.6,1,4,0.253931591
2022-09-04,4A0100000002,34,19399.88,26191.98,6322.38,1,4,0.241386104
2022-09-05,4A0100000002,28,14448.01,19769.72,4927.54,1,4,0.249246828
2022-09-06,4A0100000002,23,13316.86,16749.77,3178.64,1,4,0.189772158
2022-09-07,4A0100000002,26,13867.09,18839.79,4604.36,1,4,0.244395505
2022-09-08,4A0100000002,22,12709.33,15979.83,3028.26,1,4,0.189505145
2022-09-09,4A0100000002,31,16737.59,22449.89,5294.64,1,4,0.235842581
2022-09-10,4A0100000002,26,12170.68,19279.74,6590.86,1,4,0.341854195
2022-09-11,4A0100000002,42,24232.01,31619.58,6840.32,1,4,0.216331779
2022-09-12,4A0100000002,18,9678.58,13449.82,3491.9,1,4,0.259624292
2022-09-13,4A0100000002,18,8683.89,13172,4155.66,1,4,0.315491953
2022-09-14,4A0100000002,40,21464.62,27199.65,5310.2,1,4,0.195230453
2022-09-15,4A0100000002,29,18452.87,24909.71,5978.58,1,4,0.24001002
2022-09-16,4A0100000002,41,26167.8,34878.35,8073.03,1,4,0.231462498
2022-09-17,4A0100000002,45,27916.77,37619.57,8984.15,1,4,0.238815861
2022-09-18,4A0100000002,27,16682.37,24528.49,7286.71,1,4,0.297071283
2022-09-19,4A0100000002,45,25945.57,35409.61,8809.72,1,4,0.248794607
2022-09-20,4A0100000002,33,19416.09,26189.68,6271.89,1,4,0.239479444
2022-09-21,4A0100000002,30,16557.53,22839.71,5823.09,1,4,0.254954638
2022-09-22,4A0100000002,17,10532.13,13859.84,3081.24,1,4,0.222314255
2022-09-23,4A0100000002,24,14103.88,20099.76,5551.76,1,4,0.276210263
2022-09-24,4A0100000002,29,18432.16,26159.71,7155.2,1,4,0.273519852
2022-09-25,4A0100000002,32,20376.85,28299.68,7335.98,1,4,0.259224839
2022-09-26,4A0100000002,79,39569.63,44749.79,4796.45,1,4,0.107183743
2022-09-27,4A0100000002,29,15314.61,25079.71,9046.49,1,4,0.360709514
2022-09-28,4A0100000002,14,7654.77,11279.86,3359.53,1,4,0.29783437
2022-09-29,4A0100000002,35,18346.97,24593.46,5797.69,1,4,0.235741128
2022-09-30,4A0100000002,38,23059.93,28034.6,4606.2,1,4,0.16430411
2022-10-01,4A0100000002,31,17900.11,25644.69,7173.91,1,4,0.279742512
2022-10-02,4A0100000002,27,15976.4,23624.73,7081.81,1,4,0.299762579
2022-10-03,4A0100000002,28,14007.41,20249.74,5779.96,1,4,0.285433788
2022-10-04,4A0100000002,15,8691.94,11814.87,2891.61,1,4,0.244743277
2022-10-05,4A0100000002,26,16348.38,19374.77,2802.23,1,4,0.144632943
2022-10-06,4A0100000002,25,15322.54,19104.75,3502.05,1,4,0.183307816
2022-10-07,4A0100000002,16,10217.54,12929.86,2511.43,1,4,0.194234895
2022-10-08,4A0100000002,23,14165.92,18824.77,4313.77,1,4,0.229153929
2022-10-09,4A0100000002,20,13591.03,17499.8,3619.25,1,4,0.206816649
2022-10-10,4A0100000002,24,14123.04,17858.58,3492.38,1,4,0.195557542
2022-10-11,4A0100000002,13,8135.44,9984.9,1712.47,1,4,0.171505974
2022-10-12,4A0100000002,16,9999.42,12539.84,2352.26,1,4,0.187582936
2022-10-13,4A0100000002,19,11870.51,15034.81,2929.92,1,4,0.194875758
2022-10-14,4A0100000002,15,10450.03,11844.85,1291.51,1,4,0.109035572
2022-10-15,4A0100000002,25,15596.7,19679.75,3780.6,1,4,0.192106099
2022-10-16,4A0100000002,29,19075.17,25374.71,5832.91,1,4,0.229871001
2022-10-17,4A0100000002,19,11237.08,13519.81,2113.64,1,4,0.156336517
2022-10-18,4A0100000002,14,9799.12,11632.42,1697.5,1,4,0.145928362
2022-10-19,4A0100000002,25,14053.04,17732.09,3406.52,1,4,0.192110462
2022-10-20,4A0100000002,48,26748.91,37781.6,10486.52,1,4,0.277556271
2022-10-21,4A0100000002,42,26395.68,34239.58,7329.72,1,4,0.214071551
2022-10-22,4A0100000002,28,17743.23,22645.07,4538.76,1,4,0.200430381
2022-10-23,4A0100000002,23,16168.26,20179.77,3719.07,1,4,0.184296947
2022-10-24,4A0100000002,20,11649.34,14094.8,2264.34,1,4,0.160650736
2022-10-25,4A0100000002,21,12328.06,15229.79,2705.71,1,4,0.177659048
2022-10-26,4A0100000002,44,22229.16,36759.56,14016.21,1,4,0.381294281
2022-10-27,4A0100000002,11,7117.83,8854.9,1608.41,1,4,0.181640674
2022-10-28,4A0100000002,23,13885.54,17579.81,3420.63,1,4,0.194577188
2022-10-29,4A0100000002,9,6376.67,7874.91,1387.28,1,4,0.176164553
2022-10-30,4A0100000002,11,7317.59,9624.89,2136.4,1,4,0.221966173
2022-10-31,4A0100000002,34,19744.68,24874.66,4825.6,1,4,0.193996621
2022-11-01,4A0100000002,7,4131.83,5849.93,1590.83,1,4,0.271940006
2022-11-02,4A0100000002,31,17690.96,20135.44,2263.39,1,4,0.112408271
2022-11-03,4A0100000002,9,5857.78,7399.92,1427.9,1,4,0.192961546
2022-11-04,4A0100000002,23,14813.63,18939.77,3820.47,1,4,0.201716811
2022-11-05,4A0100000002,18,12491.64,16049.82,3297.54,1,4,0.20545651
2022-11-06,4A0100000002,20,13313.09,18419.8,4728.4,1,4,0.256702027
2022-11-07,4A0100000002,15,9287.22,13029.85,3465.38,1,4,0.265957014
2022-11-08,4A0100000002,25,15950.33,18784.75,2624.47,1,4,0.139712799
2022-11-09,4A0100000002,12,8148.63,10239.88,1936.33,1,4,0.189096943
2022-11-10,4A0100000002,15,9469.6,12779.85,3068,1,4,0.240065415
2022-11-11,4A0100000002,22,15173.55,19469.78,3980.92,1,4,0.204466614
2022-11-12,4A0100000002,14,9387,12619.86,2993.37,1,4,0.237195183
2022-11-13,4a0100000002,16,11019.56,14999.84,3685.43,1,4,0.245697954
2022-11-14,4A0100000002,63,38590.61,56319.38,17418.74,1,4,0.30928501
2022-11-15,4A0100000002,17,10746.32,14094.83,3101.51,1,4,0.220045932
2022-11-16,4A0100000002,7,4665.1,6279.94,1495.21,1,4,0.238093039
2022-11-17,4A0100000002,12,7899.28,10929.88,2806.1,1,4,0.256736579
2022-11-18,4A0100000002,16,9137,11659.84,2335.98,1,4,0.200344087
2022-11-19,4a0100000002,13,9138.01,12089.87,2733.2,1,4,0.226073564
2022-11-20,4A0100000002,20,12841.05,18599.8,5332.16,1,4,0.286678351
2022-11-21,4A0100000002,22,14044.92,17469.78,3171.16,1,4,0.181522606
2022-11-22,4A0100000002,21,13619.54,17412.56,3512.04,1,4,0.201695787
2022-11-23,4A0100000002,16,10406.1,14130.84,3448.83,1,4,0.244064047
2022-11-24,4A0100000002,9,6089.91,7574.91,1374.99,1,4,0.181518988
2022-11-25,4A0100000002,28,17378.08,23004.44,5209.59,1,4,0.226460196
2022-11-26,4A0100000002,21,12452.99,19129.79,6182.2,1,4,0.323171347
2022-11-27,4A0100000002,24,15267.18,21859.76,6104.25,1,4,0.279245975
2022-11-28,4A0100000002,13,7664.29,9707.86,1908,1,4,0.196541771
2022-11-29,4A0100000002,15,9120.57,11879.85,2562.51,1,4,0.215702218
2022-11-30,4A0100000002,13,8221.76,11169.87,2729.73,1,4,0.244383328
2022-12-01,4A0100000002,8,4903.97,6749.92,1709.22,1,1,0.253220779
2022-12-02,4A0100000002,12,7378.04,10009.88,2438.76,1,1,0.243635288
2022-12-03,4A0100000002,16,10272.95,14879.84,4283.57,1,1,0.287877423
2022-12-04,4A0100000002,13,8529.27,12089.87,3296.83,1,1,0.272693586
2022-12-05,4A0100000002,19,12265.64,15729.81,3207.54,1,1,0.203914733
2022-12-06,4A0100000002,16,8039.67,14189.84,5694.59,1,1,0.401314603
2022-12-07,4A0100000002,23,11101.38,20464.84,8669.84,1,1,0.423645628
2022-12-08,4A0100000002,42,25688.74,36555.61,10265.85,1,1,0.280828305
2022-12-09,4A0100000002,33,20921.54,29887.17,8536.73,1,1,0.285631928
2022-12-10,4A0100000002,35,17982.06,31754.66,12752.42,1,1,0.401592081
2022-12-11,4A0100000002,25,12163.65,23249.75,10264.9,1,1,0.441505823
2022-12-12,4A0100000002,18,8321.62,12913.37,4251.61,1,1,0.329240934
2022-12-13,4A0100000002,14,6467.36,12609.86,5687.48,1,1,0.451034349
2022-12-14,4A0100000002,9,4753.46,8369.91,3348.55,1,1,0.400070013
2022-12-15,4A0100000002,14,7258.35,12669.86,5010.65,1,1,0.39547793
2022-12-16,4A0100000002,18,11471.07,16019.08,4211.15,1,1,0.262883387
2022-12-17,4A0100000002,30,19858.02,28079.7,7612.69,1,1,0.27111009
2022-12-18,4A0100000002,28,16541.6,26099.72,8871.62,1,1,0.339912459
2022-12-19,4A0100000002,22,13919.69,18381.4,4172.34,1,1,0.226987063
2022-12-20,4A0100000002,21,10698.58,17334.35,6145.15,1,1,0.354507091
2022-12-21,4A0100000002,17,11188.36,14929.83,3465.17,1,1,0.232097083
2022-12-22,4A0100000002,23,14638.84,19489.77,4492.37,1,1,0.230498872
2022-12-23,4A0100000002,12,7874.05,10529.88,2459.11,1,1,0.233536375
2022-12-24,4A0100000002,23,13795.44,20239.77,5966.98,1,1,0.294814615
2022-12-25,4A0100000002,24,15840.33,22409.76,6082.81,1,1,0.271435749
2022-12-26,4A0100000002,23,15603.07,19469.77,3580.28,1,1,0.183889178
2022-12-27,4A0100000002,62,41569.11,53281.88,11507.88,1,1,0.215981118
2022-12-28,4A0100000002,21,13811.27,18889.79,4702.33,1,1,0.248935007
2022-12-29,4A0100000002,21,11163.67,18529.79,6821.55,1,1,0.368139628
2022-12-30,4A0100000002,17,9964.77,14879.83,4553.04,1,1,0.305987367
2022-12-31,4A0100000002,29,18571.84,26609.71,7447.11,1,1,0.27986438
2022-01-01,4A2000000060,56,4601.56,4601.56,0,0,1,0
2022-01-03,4A2000000060,35,3009.7,3499.65,453.69,1,1,0.129638678
2022-01-04,4A2000000060,270,23791,24375.93,541.64,1,1,0.02222028
2022-01-05,4A2000000060,13,984.88,1299.87,291.68,1,1,0.22439167
2022-01-06,4A2000000060,68,6043.29,6228.28,171.3,1,1,0.02750358
2022-01-07,4A2000000060,69,6114.02,6189,69.43,1,1,0.011218291
2022-01-08,4A2000000060,87,7866.76,7911.76,41.67,1,1,0.005266843
2022-01-10,4A2000000060,18,1514.82,1559.82,41.67,1,1,0.026714621
2022-01-11,4A2000000060,107,8703.33,8753.33,46.3,1,1,0.005289416
2022-01-12,4A2000000060,174,13896.96,13953.16,52.03,1,1,0.003728904
2022-01-13,4A2000000060,272,21629.05,21629.05,0,0,1,0
2022-01-14,4A2000000060,224,17686.22,17686.22,0,0,1,0
2022-01-15,4A2000000060,139,11050.2,11050.2,0,0,1,0
2022-01-17,4A2000000060,37,2903.78,2915.48,10.83,1,1,0.003714654
2022-01-18,4A2000000060,350,28106.87,28276.87,157.42,1,1,0.005567094
2022-01-19,4A2000000060,128,10965.43,11179.4,198.12,1,1,0.017721881
2022-01-20,4A2000000060,118,10028.18,10158.67,120.81,1,1,0.011892305
2022-01-21,4A2000000060,98,7909.44,8116.42,191.64,1,1,0.023611395
2022-01-22,4A2000000060,105,8402.45,8402.45,0,0,1,0
2022-01-24,4A2000000060,48,3590.55,4279.02,637.4,1,1,0.148959341
2022-01-25,4A2000000060,267,21646.89,21804.35,145.79,1,1,0.00668628
2022-01-26,4A2000000060,91,7278.64,7607.12,304.13,1,1,0.039979651
2022-01-27,4A2000000060,115,8917.02,9196,258.34,1,1,0.028092649
2022-01-28,4A2000000060,155,11506.39,11708.88,187.47,1,1,0.016010925
2022-01-29,4A2000000060,116,9062.06,9062.06,0,0,1,0
2022-01-31,4A2000000060,423,32496.53,32631.52,124.97,1,1,0.003829733
2022-02-01,4A2000000060,99,8045.55,8075.55,27.78,1,1,0.003440013
2022-02-02,4A2000000060,75,6487.93,6752.91,245.37,1,1,0.036335446
2022-02-03,4A2000000060,169,15436.39,15631.39,180.57,1,1,0.011551756
2022-02-04,4A2000000060,51,4434.55,4889.5,421.28,1,1,0.086160139
2022-02-05,4A2000000060,69,6280,6280,0,0,1,0
2022-02-07,4A2000000060,31,2614.7,3084.69,435.21,1,1,0.141087111
2022-02-08,4A2000000060,269,22763.52,22888.51,115.74,1,1,0.005056686
2022-02-09,4A2000000060,220,18489.14,18489.14,0,0,1,0
2022-02-10,4A2000000060,214,18091.34,18091.34,0,0,1,0
2022-02-11,4A2000000060,419,35077.92,35077.92,0,0,1,0
2022-02-12,4A2000000060,197,16526.06,16526.06,0,0,1,0
2022-02-13,4A2000000060,87,7287.49,7287.49,0,0,1,0
2022-02-14,4A2000000060,41,3324.59,3324.59,0,0,1,0
2022-02-15,4A2000000060,312,26423.66,26538.65,106.48,1,1,0.004012261
2022-02-16,4A2000000060,258,22553.61,23098.58,504.64,1,1,0.02184723
2022-02-17,4A2000000060,139,12473.69,12633.68,148.15,1,1,0.011726591
2022-02-18,4A2000000060,190,15445.54,15600.54,143.53,1,1,0.009200323
2022-02-19,4A2000000060,88,7795.53,7795.53,0,0,1,0
2022-02-21,4A2000000060,85,7084.23,8289.15,1115.75,1,1,0.134603669
2022-02-22,4A2000000060,358,29328.25,29663.23,310.19,1,1,0.010457054
2022-02-23,4A2000000060,191,16853.77,17218.75,337.97,1,1,0.019628022
2022-02-24,4A2000000060,130,11567.42,11705.28,127.66,1,1,0.010906189
2022-02-25,4A2000000060,173,15494.98,15569.98,69.45,1,1,0.004460507
2022-02-26,4A2000000060,79,7094.21,7094.21,0,0,1,0
2022-02-27,4A2000000060,30,2624.7,2624.7,0,0,1,0
2022-02-28,4A2000000060,403,34967.58,35397.55,398.15,1,1,0.011247954
2022-03-01,4A2000000060,60,4995.08,5345.06,324.08,1,2,0.060631686
2022-03-02,4A2000000060,133,11419.06,11484.06,60.19,1,2,0.005241178
2022-03-03,4A2000000060,116,10243.94,10698.89,421.28,1,2,0.039376047
2022-03-04,4A2000000060,75,6779.3,6844.3,60.19,1,2,0.008794179
2022-03-05,4A2000000060,95,8377.28,8377.28,0,0,2,0
2022-03-07,4A2000000060,38,3084.66,3799.62,662.05,1,2,0.174241108
2022-03-08,4A2000000060,297,24889.4,25644.36,699.09,1,2,0.027260965
2022-03-09,4A2000000060,134,11721.22,11793.22,66.67,1,2,0.005653248
2022-03-10,4A2000000060,71,6808.3,7702.29,827.82,1,2,0.107477127
2022-03-11,4A2000000060,37,4052.65,4118.65,61.11,1,2,0.014837386
2022-03-12,4A2000000060,28,2957.63,2957.63,0,0,2,0
2022-03-14,4A2000000060,14,1337.06,1577.06,222.23,1,2,0.140914106
2022-03-15,4A2000000060,104,9676.47,9844.47,155.55,1,2,0.015800749
2022-03-16,4A2000000060,82,7729.43,7747.43,16.67,1,2,0.002151681
2022-03-17,4A2000000060,86,8033.48,8123.48,83.34,1,2,0.01025915
2022-03-18,4A2000000060,75,6925.7,6925.7,0,0,2,0
2022-03-19,4A2000000060,64,5750.49,5750.49,0,0,2,0
2022-03-21,4A2000000060,3,272.57,308.57,33.33,1,2,0.108014389
2022-03-22,4A2000000060,56,5265.94,5331.94,61.11,1,2,0.011461119
2022-03-23,4A2000000060,18,1830.47,1902.46,66.65,1,2,0.035033588
2022-03-24,4A2000000060,7,755.13,755.13,0,0,2,0
2022-03-25,4A2000000060,19,1794.71,1827.21,30.09,1,2,0.016467729
2022-03-26,4A2000000060,3,328.57,328.57,0,0,2,0
2022-03-28,4A2000000060,2,237.48,269.98,30.09,1,2,0.1114527
2022-03-29,4A2000000060,16,1624.74,1624.74,0,0,2,0
2022-03-30,4A2000000060,19,1932.31,1932.31,0,0,2,0
2022-03-31,4A2000000060,27,3300.03,3300.03,0,0,2,0
2022-04-01,4A2000000060,1,139.99,139.99,0,0,2,0
2022-04-02,4A2000000060,9,1082.41,1082.41,0,0,2,0
2022-04-04,4A2000000060,4,415.96,519.96,96.29,1,2,0.185187322
2022-04-05,4A2000000060,6,656.46,656.46,0,0,2,0
2022-04-06,4A2000000060,8,948.92,948.92,0,0,2,0
2022-04-07,4A2000000060,2,240.48,240.48,0,0,2,0
2022-04-08,4A2000000060,8,922.92,922.92,0,0,2,0
2022-04-09,4A2000000060,7,734.43,734.43,0,0,2,0
2022-04-11,4A2000000060,4,389.98,519.96,120.34,1,2,0.23144088
2022-04-12,4A2000000060,6,685.94,685.94,0,0,2,0
2022-04-13,4A2000000060,7,831.94,901.94,64.82,1,2,0.071867308
2022-04-14,4A2000000060,6,755.94,755.94,0,0,2,0
2022-04-15,4A2000000060,6,699.94,699.94,0,0,2,0
2022-04-16,4A2000000060,4,447.96,447.96,0,0,2,0
2022-04-17,4A2000000060,4,475.98,475.98,0,0,2,0
2022-04-18,4A2000000060,1,85.59,85.59,0,0,2,0
2022-04-19,4A2000000060,20,1700.04,1700.04,0,0,2,0
2022-04-24,4A2000000060,1,85.59,85.59,0,0,2,0
2022-04-28,4A2000000060,1,85.59,85.59,0,0,2,0
2022-04-29,4A2000000060,1,109.99,109.99,0,0,2,0
2022-05-10,4A2000000060,1,139.99,139.99,0,0,2,0
2022-06-03,4A2000000060,1,139.99,139.99,0,0,3,0
2022-06-04,4A2000000060,2,279.98,279.98,0,0,3,0
2022-06-08,4A2000000060,1,139.99,139.99,0,0,3,0
2022-06-22,4A2000000060,1,139.99,139.99,0,0,3,0
2022-07-01,4A2000000060,1,139.99,139.99,0,0,3,0
2022-07-02,4A2000000060,1,139.99,139.99,0,0,3,0
2022-07-07,4A2000000060,1,169.99,169.99,0,0,3,0
